gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaNematodaCaenorhabditiselegans_4309720__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaLoaloa_4405678__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309984__UD11_HUMAN_UDP-glucuronosyltransferase_1A1_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4310492__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaLoaloa_4414448__UGT58_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-58_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4314282__UGT46_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-46_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_248837__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_249566__UD11_MOUSE_UDP-glucuronosyltransferase_1A1_OS_	OG8	1.0		
MetazoaArthropodaEP00090Calanusglacialis_706268__UD110_HUMAN_UDP-glucuronosyltransferase_1-10_OS_	OG8	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5294748__IABG_MAIZE_Indole-3-acetate_beta-glucosyltransferase_OS_	OG8	1.0		
MetazoaArthropodaEP00090Calanusglacialis_675963__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_248836__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG8	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5294707__UGT13_HORVV_UDP-glucosyltransferase_UGT13248_OS_	OG8	1.0		
MetazoaArthropodaEP00090Calanusglacialis_697309__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG8	1.0		
MetazoaVertebrateEptatretusburgeri_6394142__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG8	1.0		
MetazoaPoriferaEphydatiamuelleri_4903681__UDB20_MACFA_UDP-glucuronosyltransferase_2B20_OS_	OG8	1.0		
MetazoaCnidariaFungiascutaria_3189067__UD2A1_RAT_UDP-glucuronosyltransferase_2A1_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_249564__UD16_MOUSE_UDP-glucuronosyltransferase_1-6_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_249375__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG8	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4975413__RPC2_MOUSE_DNA-directed_RNA_polymerase_III_subunit_RPC2_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_250148__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG8	1.0		
MetazoaPoriferaEphydatiamuelleri_4903101_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_250221__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_245277__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG8	1.0		
MetazoaArthropodaDrosophilamelanogaster_249565__UDB15_HUMAN_UDP-glucuronosyltransferase_2B15_OS_	OG8	1.0		
MetazoaMolluscaLottiagigantea_4209389__UD15_RAT_UDP-glucuronosyltransferase_1-5_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_107479__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_87048__UDB23_MACFA_UDP-glucuronosyltransferase_2B23_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_86985__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_88271__UD2A3_HUMAN_UDP-glucuronosyltransferase_2A3_OS_	OG9	1.0		
MetazoaAnnelidaEP00103Capitellateleta_78079__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_87816__UD3A1_BOVIN_UDP-glucuronosyltransferase_3A1_OS_	OG9	1.0		
MetazoaAnnelidaEP00103Capitellateleta_80366__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_97438__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG9	1.0		
MetazoaAnnelidaHelobdellarobusta_87424__UD3A1_HUMAN_UDP-glucuronosyltransferase_3A1_OS_	OG9	1.0		
MetazoaMolluscaLottiagigantea_4210730__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG9	1.0		
MetazoaMolluscaLottiagigantea_4222621__UD3A2_MOUSE_UDP-glucuronosyltransferase_3A2_OS_	OG9	1.0		
MetazoaMolluscaLottiagigantea_4223018__UD19_HUMAN_UDP-glucuronosyltransferase_1-9_OS_	OG9	1.0		
MetazoaBrachiopodaLingulaunguis_1284512__UD18_RAT_UDP-glucuronosyltransferase_1-8_OS_	OG10	1.0		
MetazoaUrochordataOikopleuradioica_5366455__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3791236__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4053981__UDB13_RABIT_UDP-glucuronosyltransferase_2B13_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3806350__UDB19_MACFA_UDP-glucuronosyltransferase_2B19_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5420355__UD2A1_MOUSE_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2827058__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3819304__UD11_RAT_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6537711__UD11_MOUSE_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6541006__UD2A3_MOUSE_UDP-glucuronosyltransferase_2A3_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4054029__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3831094__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5429087__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6542137__UD3A2_MOUSE_UDP-glucuronosyltransferase_3A2_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5421597__UD2A1_MOUSE_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6536010__UD3A1_MOUSE_UDP-glucuronosyltransferase_3A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805253__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5419222__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6537859__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6539698__UD2A1_MOUSE_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805526__UD2B4_HUMAN_UDP-glucuronosyltransferase_2B4_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3791239__UDB13_RABIT_UDP-glucuronosyltransferase_2B13_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805422__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5422506__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805295__UD17_RAT_UDP-glucuronosyltransferase_1-7_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6455373__UD14_HUMAN_UDP-glucuronosyltransferase_1A4_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3807140__UD16_RAT_UDP-glucuronosyltransferase_1-6_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5427220__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5425519__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5426333__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3822371__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802347__PREX2_HUMAN_Phosphatidylinositol_3_4_5-trisphosphate-dependent_Rac_exchanger_2_protein_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833673__UDB37_RAT_UDP-glucuronosyltransferase_2B37_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3799097__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4072186__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067177__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2819348__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067927__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4057040__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3836282__UDB17_HUMAN_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6455979__UD13_HUMAN_UDP-glucuronosyltransferase_1A3_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3814260__UD2A3_HUMAN_UDP-glucuronosyltransferase_2A3_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3806836__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3836054__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3778811__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805436__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6542230__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5426888__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3784363__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3816971__UD11_RAT_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6538446__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3797428__UDB28_HUMAN_UDP-glucuronosyltransferase_2B28_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2808249__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2819500__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6456927__UDB15_HUMAN_UDP-glucuronosyltransferase_2B15_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6538755__UD17C_MOUSE_UDP-glucuronosyltransferase_1-7C_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6455980__UD15_HUMAN_UDP-glucuronosyltransferase_1-5_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2796987__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6529305__UD18_RAT_UDP-glucuronosyltransferase_1-8_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3806732__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3785366__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3813401__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3832235__UDB18_MACFA_UDP-glucuronosyltransferase_2B18_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067285__UD3A1_BOVIN_UDP-glucuronosyltransferase_3A1_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3829216__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5413878__UD15_HUMAN_UDP-glucuronosyltransferase_1-5_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4062736__UDB15_HUMAN_UDP-glucuronosyltransferase_2B15_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070969__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6455372__UD11_HUMAN_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3783580__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5420214__UD2A1_RAT_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2818730__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833114__UD11_RAT_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6530681__UD16_MOUSE_UDP-glucuronosyltransferase_1-6_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3835477__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4072174__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5430513__UDB13_RABIT_UDP-glucuronosyltransferase_2B13_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3799040__UDB17_HUMAN_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2799423__UDB17_RAT_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3799578__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5427904__UD11_RAT_UDP-glucuronosyltransferase_1A1_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3812520__UD2B4_HUMAN_UDP-glucuronosyltransferase_2B4_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6537819__UD16_MOUSE_UDP-glucuronosyltransferase_1-6_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2827665__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3825407__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5418710__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805207__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3825424__UD16_RAT_UDP-glucuronosyltransferase_1-6_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3797425__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805127__UD15_RAT_UDP-glucuronosyltransferase_1-5_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2809785__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802348__PREX2_HUMAN_Phosphatidylinositol_3_4_5-trisphosphate-dependent_Rac_exchanger_2_protein_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3818762__UDB17_RAT_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3827191__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4063264__UD2A3_PONAB_UDP-glucuronosyltransferase_2A3_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805357__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802349__PREX2_HUMAN_Phosphatidylinositol_3_4_5-trisphosphate-dependent_Rac_exchanger_2_protein_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3836216__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG10	1.0		
MetazoaUrochordataOikopleuradioica_5371393__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2796932__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2798830__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3825351__UD12_MOUSE_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3807304__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3813947__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3834101__UDB18_MACFA_UDP-glucuronosyltransferase_2B18_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5428616__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3825359__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6461215__UD2A3_HUMAN_UDP-glucuronosyltransferase_2A3_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3837004__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaArthropodaEP00090Calanusglacialis_712113__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6470605__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6454055__UD2B4_HUMAN_UDP-glucuronosyltransferase_2B4_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4048860__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5415782__UD2A1_MOUSE_UDP-glucuronosyltransferase_2A1_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2813012__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2805552__UD2B4_HUMAN_UDP-glucuronosyltransferase_2B4_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3823104__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6468200__UD110_HUMAN_UDP-glucuronosyltransferase_1-10_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5416876__UDB10_HUMAN_UDP-glucuronosyltransferase_2B10_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802351__PREX2_HUMAN_Phosphatidylinositol_3_4_5-trisphosphate-dependent_Rac_exchanger_2_protein_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6467211__UDB28_HUMAN_UDP-glucuronosyltransferase_2B28_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6468199__UD17_HUMAN_UDP-glucuronosyltransferase_1-7_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3827193__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6452773__UD19_HUMAN_UDP-glucuronosyltransferase_1-9_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833150__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3789769__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3797374__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070981__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3806820__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802185__UD12_RAT_UDP-glucuronosyltransferase_1-2_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2826166__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3834271__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4072166__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3835229__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2826165__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2803072__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3798698__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4049552__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5428716__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5417130__UD2B9_MACFA_UDP-glucuronosyltransferase_2B9_OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6452947__UDB11_HUMAN_UDP-glucuronosyltransferase_2B11_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3778395__UD16_MOUSE_UDP-glucuronosyltransferase_1-6_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4060232__UDB16_RABIT_UDP-glucuronosyltransferase_2B16__Fragment__OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4047815__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaVertebrateMusmusculus_6532622__UDB17_MOUSE_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2823057__UDB37_RAT_UDP-glucuronosyltransferase_2B37_OS_	OG10	1.0		
MetazoaVertebrateDaniorerio_5423655__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3791874__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3831097__UDB17_MOUSE_UDP-glucuronosyltransferase_2B17_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4054006__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2824560__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaVertebrateHomosapiens_6460870__UD3A1_HUMAN_UDP-glucuronosyltransferase_3A1_OS_	OG10	1.0		
MetazoaEchinodermataAcanthasterplanci_3798544__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2827344__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2802352__PREX2_HUMAN_Phosphatidylinositol_3_4_5-trisphosphate-dependent_Rac_exchanger_2_protein_OS_	OG10	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070952__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG10	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2826167__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG10	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3816932__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG10	1.0		
