gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaBrachiopodaLingulaunguis_1285233__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1285970__CP1A1_MESAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2809594__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3331344__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3784513__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaAcoelaHofsteniamiamia_3406__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3326923__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1284224__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3275492__CP17A_ONCMY_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5873161__C7051_ARATH_Cytochrome_P450_705A1_OS_	OG27	1.0		
MetazoaCnidariaAureliaGenome_3048435__CP17A_RANDY_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1280852__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4202798__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4204129__CP1A1_MOUSE_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2810775__CP1A1_MESAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaVertebrateEptatretusburgeri_6388913__CP239_MOUSE_Cytochrome_P450_2C39_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3664518__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_85836__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaAureliaGenome_3056867__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3832502__CP18A_DROME_Cytochrome_P450_18a1_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3306430__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1303585__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaCnidariaHydramagnapapillata_3261566__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4058140__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3792105__CP2D9_MOUSE_Cytochrome_P450_2D9_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3831416__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4536297__CP1A1_CHACA_Cytochrome_P450_1A1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5888625__C75AK_ARATH_Cytochrome_P450_705A20_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3801733__CP1B1_MOUSE_Cytochrome_P450_1B1_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3385984__CP1A1_SPAAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4318439__CP2C8_HUMAN_Cytochrome_P450_2C8_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2807493__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_81350__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6545683__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4063988__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5277540__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_82432__CP2CQ_MESAU_Cytochrome_P450_2C26_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4213650__CP1A1_CAVPO_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaArthropodaDaphniapulex_198005__C15A1_DIPPU_Methyl_farnesoate_epoxidase_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_700986__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872793__TCMO_ARATH_Trans-cinnamate_4-monooxygenase_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6540917__CP2D9_MOUSE_Cytochrome_P450_2D9_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7459126__C75A3_PETHY_Flavonoid_3__5_-hydroxylase_2_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_87710__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870551__C82C3_ARATH_Cytochrome_P450_82C3_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458186__F3PH_ARATH_Flavonoid_3_-monooxygenase_OS_	OG27	1.0		
MetazoaVertebrateEptatretusburgeri_6398867__CP1A1_STECH_Cytochrome_P450_1A1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889795__CYP1_CROXC_Flavonoid_3_-monooxygenase_CYP75B137_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2801088__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_106637__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6532442__CP2BA_MOUSE_Cytochrome_P450_2B10_OS_	OG27	1.0		
MetazoaAcoelaHofsteniamiamia_1629__CP17A_CHICK_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3825912__CP1A1_LIMLI_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3374278__CP1B1_RAT_Cytochrome_P450_1B1_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3778719__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaCnidariaAcroporadigitifera_2937766__CP1A1_ORYLA_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3790487__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7474075__CYP1_CROXC_Flavonoid_3_-monooxygenase_CYP75B137_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3394715__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2822349__CSKP_HUMAN_Peripheral_plasma_membrane_protein_CASK_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4925860__C520A_DICDI_Probable_cytochrome_P450_520A1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5881782__C705C_ARATH_Cytochrome_P450_705A12_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5413992__CP1B1_HUMAN_Cytochrome_P450_1B1_OS_	OG27	1.0		
MetazoaCnidariaPoritesaustraliensis_3546837__CP1A2_CAVPO_Cytochrome_P450_1A2_OS_	OG27	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4158436__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5296272__C15A1_DIPPU_Methyl_farnesoate_epoxidase_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3348850__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_69540__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13356981__AFLQ_ASPPU_O-methylsterigmatocystin_oxidoreductase_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2816799__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7462306__C7A12_PANGI_Cytochrome_P450_CYP736A12_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3817381__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3283142__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4932963__C519A_DICDI_Probable_cytochrome_P450_519A1_OS_	OG27	1.0		
MetazoaArthropodaDaphniapulex_218558__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaAcroporadigitifera_2944267__CP1A1_LIMLI_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3673722__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaPoritesaustraliensis_3547137__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1295420__CP1A1_PLEPL_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4159202__CP1A4_CHICK_Cytochrome_P450_1A4_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5886120__CYC13_CATRO_Cytochrome_P450_81C13_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5432577__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833979__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5891040__C78A6_ARATH_Cytochrome_P450_78A6_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3784228__CP17A_CHICK_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_686588__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4064213__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5868984__C84A4_ARATH_Cytochrome_P450_84A4_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13366888__CP53_ASPNG_Benzoate_4-monooxygenase_OS_	OG28	1.0		
FungiFusariumoxysporumUP000002489_13362179__CP53_ASPNG_Benzoate_4-monooxygenase_OS_	OG28	1.0		
FungiFusariumoxysporumUP000002489_13353800__FCK2_FUSPC_Cytochrome_P450_monooxygenase_FCK2_OS_	OG28	1.0		
FungiFusariumoxysporumUP000002489_13356448__FTMC_ASPFU_Tryprostatin_B_6-hydroxylase_OS_	OG28	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13499724__CP132_MYCBO_Putative_cytochrome_P450_132_OS_	OG29	1.0		
CryptophyceaeGuillardiathetaUP000011087_12254456__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5879138__LUT5_ARATH_Protein_LUTEIN_DEFICIENT_5__chloroplastic_OS_	OG29	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23048261__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5875982__LUT1_ARATH_Carotene_epsilon-monooxygenase__chloroplastic_OS_	OG29	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6360652__LUT1_ARATH_Carotene_epsilon-monooxygenase__chloroplastic_OS_	OG29	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23047190__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6367052__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7474511__LUT1_ARATH_Carotene_epsilon-monooxygenase__chloroplastic_OS_	OG29	1.0		
HaptophytaEP00319Phaeocystisglobosa_14070607__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6367624__LUT5_ARATH_Protein_LUTEIN_DEFICIENT_5__chloroplastic_OS_	OG29	1.0		
ChloroplastidaEP00738Chloropiconprimus_8600079__LUT1_ARATH_Carotene_epsilon-monooxygenase__chloroplastic_OS_	OG29	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12038812__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870256__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
CryptophyceaeGuillardiathetaUP000011087_12258358__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7478129__LUT5_ARATH_Protein_LUTEIN_DEFICIENT_5__chloroplastic_OS_	OG29	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458665__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChloroplastidaEP00738Chloropiconprimus_8597827__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
CryptophyceaeGuillardiathetaUP000011087_12256219__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12088488__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6354972__LUT5_ARATH_Protein_LUTEIN_DEFICIENT_5__chloroplastic_OS_	OG29	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12068739__C97B3_ARATH_Cytochrome_P450_97B3__chloroplastic_OS_	OG29	1.0		
HaptophytaEP00327Prymnesiumparvum_14268802__C97B2_SOYBN_Cytochrome_P450_97B2__chloroplastic_OS_	OG29	1.0		
ChoanoflagellataEP00039Didymoecacostata_10870551__CP3AB_MOUSE_Cytochrome_P450_3A11_OS_	OG30	1.0		
MetazoaCnidariaPoritesaustraliensis_3534821__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaAstreoporasp_3026335__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaBrachiopodaLingulaunguis_1302287__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4079940__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaMontastraeacavernosa_3315169__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3004073__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaAureliaGenome_3056895__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaPoriferaSyconciliatum_5130515__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067517__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5010845__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaAcroporadigitifera_2935900__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaBrachiopodaLingulaunguis_1279777__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaPoritesaustraliensis_3535628__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaBrachiopodaLingulaunguis_1279399__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067531__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4079898__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaAnnelidaEP00103Capitellateleta_72269__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaBrachiopodaLingulaunguis_1302409__CP20A_BOVIN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067524__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaFungiascutaria_3191216__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaEchinodermataAcanthasterplanci_3781674__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaMadracisauretenra_3296927__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCnidariaAstreoporasp_3045467__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaCtenophoraPleurobrachiabachei_3760093__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaPoriferaSyconciliatum_5147225__CP20A_HUMAN_Cytochrome_P450_20A1_OS_	OG30	1.0		
MetazoaBryozoaBugulaneritina_2736142__CP3AL_CALJA_Cytochrome_P450_3A21_OS_	OG31	1.0		
RigifilidaEP00004Rigifilaramosa_23127097__C505_ASPOR_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG31	1.0		
MetazoaMolluscaLottiagigantea_4201466__CP3AO_SHEEP_Cytochrome_P450_3A24_OS_	OG31	1.0		
MetazoaUrochordataOikopleuradioica_5365543__CP3AL_CALJA_Cytochrome_P450_3A21_OS_	OG31	1.0		
MetazoaUrochordataOikopleuradioica_5366485__CP3AO_SHEEP_Cytochrome_P450_3A24_OS_	OG31	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5007243__THAS_RAT_Thromboxane-A_synthase_OS_	OG31	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14488934__CP4F3_HUMAN_Cytochrome_P450_4F3_OS_	OG32	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281446__CP3AC_CANLF_Cytochrome_P450_3A12_OS_	OG32	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5274110__CP3AO_SHEEP_Cytochrome_P450_3A24_OS_	OG32	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5280577__CP3AC_CANLF_Cytochrome_P450_3A12_OS_	OG32	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5287672__CP3AC_CANLF_Cytochrome_P450_3A12_OS_	OG32	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281445__C356_FUNHE_Cytochrome_P450_3A56_OS_	OG32	1.0		
FungiFusariumoxysporumUP000002489_13367688__FCK2_FUSPC_Cytochrome_P450_monooxygenase_FCK2_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13357863__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13370976__ATNE_EMENI_Cytochrome_P450_monooxygenase_atnE_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13358047__AKT7_ALTAL_Cytochrome_P450_monooxygenase_AKT7_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13360996__AKT7_ALTAL_Cytochrome_P450_monooxygenase_AKT7_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13365030__BOT4_BOTFU_Cytochrome_P450_monooxygenase_BOT4_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13361226__LCSI_PURLI_Cytochrome_P450_monooxygenase_lcsI_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13370179__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13359716__TRI11_FUSSP_Trichothecene_C-15_hydroxylase_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13361428__ATNE_EMENI_Cytochrome_P450_monooxygenase_atnE_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13370180__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13371162__LCSI_PURLI_Cytochrome_P450_monooxygenase_lcsI_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13369952__FUM2_GIBM7_Cytochrome_P450_monooxygenase_FUM2_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13370884__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13370336__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13367318__LCSI_PURLI_Cytochrome_P450_monooxygenase_lcsI_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13365409__BOA3_BOTFB_Cytochrome_P450_monooxygenase_BOA3_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13364913__AKT7_ALTAL_Cytochrome_P450_monooxygenase_AKT7_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13363703__FCK2_FUSPC_Cytochrome_P450_monooxygenase_FCK2_OS_	OG33	1.0		
FungiFusariumoxysporumUP000002489_13357670__FCK2_FUSPC_Cytochrome_P450_monooxygenase_FCK2_OS_	OG33	1.0		
MetazoaAnnelidaEP00103Capitellateleta_57939__CP3AT_PIG_Cytochrome_P450_3A29_OS_	OG34	1.0		
FungiRhizopusmicrosporusUP000242254_13431054__CYPB_BACSU_Bifunctional_cytochrome_P450_NADPH--P450_reductase_2_OS_	OG34	1.0		
FungiSpizellomycespunctatusUP000053201_13455374__C505_FUSOX_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
RhodelphisEP00736Rhodelphismarinus_22796464__C102_BACCR_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
FungiRhizopusmicrosporusUP000242254_13436253__CYPB_BACSU_Bifunctional_cytochrome_P450_NADPH--P450_reductase_2_OS_	OG34	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23155965__CP4D2_DROME_Cytochrome_P450_4d2_OS_	OG34	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5279055__C102_BACCR_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23165652__CYPB_BACSU_Bifunctional_cytochrome_P450_NADPH--P450_reductase_2_OS_	OG34	1.0		
FungiFusariumoxysporumUP000002489_13364643__C505_FUSOX_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22116908__C505_FUSOX_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5286305__C102_BACCR_Bifunctional_cytochrome_P450_NADPH--P450_reductase_OS_	OG34	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4156613__CP3AO_SHEEP_Cytochrome_P450_3A24_OS_	OG34	1.0		
MetazoaCnidariaAcroporadigitifera_2927349__CP4X1_HUMAN_Cytochrome_P450_4X1_OS_	OG34	1.0		
AlveolataEP00742ColponemidiaspColp10_4280421__C734A_ARATH_Cytochrome_P450_734A1_OS_	OG35	1.0		
AlveolataEP00742ColponemidiaspColp10_4275676__C734A_ARATH_Cytochrome_P450_734A1_OS_	OG35	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5277781__CP4V2_PONAB_Cytochrome_P450_4V2_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14711578__CP4F1_RAT_Cytochrome_P450_4F1_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14712445__CP4F8_HUMAN_Cytochrome_P450_4F8_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14691639__CP4CU_BLAGE_Cytochrome_P450_4c21_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14688482__CP4F8_HUMAN_Cytochrome_P450_4F8_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14686719__CP4CU_BLAGE_Cytochrome_P450_4c21_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14701584__CP4V2_MOUSE_Cytochrome_P450_4V2_OS_	OG36	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14687519__CP4AE_RAT_Cytochrome_P450_4A14_OS_	OG36	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5288046__CP4V2_MOUSE_Cytochrome_P450_4V2_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62477__CP4F8_HUMAN_Cytochrome_P450_4F8_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62455__CP4F8_HUMAN_Cytochrome_P450_4F8_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_82398__CP4V2_RAT_Cytochrome_P450_4V2_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62479__CP4F5_RAT_Cytochrome_P450_4F5_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62463__CP4F5_RAT_Cytochrome_P450_4F5_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_79176__C7A67_MEDTR_Cytochrome_P450_716A67_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_66095__7DLH_CATRO_7-deoxyloganic_acid_hydroxylase_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62456__C7A29_PANGI_Cytochrome_P450_CYP72A219_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_62481__CP4F5_RAT_Cytochrome_P450_4F5_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_75033__CP4V2_RAT_Cytochrome_P450_4V2_OS_	OG37	1.0		
AlveolataEP00333Tetrahymenathermophila_85779__C734A_ARATH_Cytochrome_P450_734A1_OS_	OG37	1.0		
